Info 0    [08:32:00.249] Starting TS Server
Info 153  [08:38:46.726] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false structureIsReused:: Completely Elapsed: 34.54477499984205ms
Info 154  [08:38:46.726] Different program with same set of files
Info 155  [08:38:47.520] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 156  [08:38:47.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false structureIsReused:: Completely Elapsed: 41.50908900052309ms
Info 157  [08:38:47.562] Different program with same set of files
Info 158  [08:38:47.647] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 159  [08:38:47.678] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false structureIsReused:: Completely Elapsed: 30.73563599959016ms
Info 160  [08:38:47.678] Different program with same set of files
Info 161  [08:38:48.642] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 162  [08:38:48.687] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false structureIsReused:: Completely Elapsed: 44.6591170001775ms
Info 163  [08:38:48.687] Different program with same set of files
Info 164  [08:38:48.817] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 165  [08:38:48.860] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 52 structureChanged: false structureIsReused:: Completely Elapsed: 43.78950300067663ms
Info 166  [08:38:48.861] Different program with same set of files
Info 167  [08:38:49.945] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 168  [08:38:49.985] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 53 structureChanged: false structureIsReused:: Completely Elapsed: 39.3770880009979ms
Info 169  [08:38:49.985] Different program with same set of files
Info 170  [08:38:50.072] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 171  [08:38:50.104] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 54 structureChanged: false structureIsReused:: Completely Elapsed: 32.72438300028443ms
Info 172  [08:38:50.105] Different program with same set of files
Info 173  [08:38:52.013] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 174  [08:38:52.050] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 55 structureChanged: false structureIsReused:: Completely Elapsed: 36.53130399994552ms
Info 175  [08:38:52.050] Different program with same set of files
Info 176  [08:38:52.644] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 177  [08:38:52.685] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false structureIsReused:: Completely Elapsed: 41.23920400068164ms
Info 178  [08:38:52.685] Different program with same set of files
Info 179  [08:38:52.799] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 180  [08:38:52.840] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 57 structureChanged: false structureIsReused:: Completely Elapsed: 40.688511999323964ms
Info 181  [08:38:52.840] Different program with same set of files
Info 182  [08:39:34.796] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 183  [08:39:34.847] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 58 structureChanged: false structureIsReused:: Completely Elapsed: 51.606952998787165ms
Info 184  [08:39:34.848] Different program with same set of files
Info 185  [08:39:48.454] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 186  [08:39:48.509] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 59 structureChanged: false structureIsReused:: Completely Elapsed: 55.11335700005293ms
Info 187  [08:39:48.509] Different program with same set of files
Info 188  [08:39:49.784] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 189  [08:39:49.832] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 60 structureChanged: false structureIsReused:: Completely Elapsed: 47.796697000041604ms
Info 190  [08:39:49.832] Different program with same set of files
Info 191  [08:39:50.161] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 192  [08:39:50.207] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 61 structureChanged: false structureIsReused:: Completely Elapsed: 46.63749299943447ms
Info 193  [08:39:50.208] Different program with same set of files
Info 194  [08:39:50.258] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 195  [08:39:50.291] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 62 structureChanged: false structureIsReused:: Completely Elapsed: 33.625624001026154ms
Info 196  [08:39:50.291] Different program with same set of files
Info 197  [08:39:51.660] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 198  [08:39:51.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 63 structureChanged: false structureIsReused:: Completely Elapsed: 42.324606999754906ms
Info 199  [08:39:51.702] Different program with same set of files
Info 200  [08:39:52.015] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 201  [08:39:52.053] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 64 structureChanged: false structureIsReused:: Completely Elapsed: 38.275911999866366ms
Info 202  [08:39:52.053] Different program with same set of files
Info 203  [08:39:52.695] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 204  [08:39:52.736] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 65 structureChanged: false structureIsReused:: Completely Elapsed: 40.21632899902761ms
Info 205  [08:39:52.736] Different program with same set of files
Info 206  [08:39:53.537] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 207  [08:39:53.574] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 66 structureChanged: false structureIsReused:: Completely Elapsed: 37.332747999578714ms
Info 208  [08:39:53.574] Different program with same set of files
Info 209  [08:39:53.575] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 210  [08:39:53.606] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 67 structureChanged: false structureIsReused:: Completely Elapsed: 30.657662998884916ms
Info 211  [08:39:53.606] Different program with same set of files
Info 212  [08:39:54.675] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 213  [08:39:54.710] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 68 structureChanged: false structureIsReused:: Completely Elapsed: 34.960140001028776ms
Info 214  [08:39:54.711] Different program with same set of files
Info 215  [08:39:54.712] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 216  [08:39:54.752] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false structureIsReused:: Completely Elapsed: 40.58232600055635ms
Info 217  [08:39:54.752] Different program with same set of files
Info 218  [08:39:55.677] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 219  [08:39:55.722] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false structureIsReused:: Completely Elapsed: 45.355755999684334ms
Info 220  [08:39:55.723] Different program with same set of files
Info 221  [08:39:56.058] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 222  [08:39:56.104] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false structureIsReused:: Completely Elapsed: 46.0993670001626ms
Info 223  [08:39:56.104] Different program with same set of files
Info 224  [08:39:56.234] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 225  [08:39:56.271] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false structureIsReused:: Completely Elapsed: 37.20281000062823ms
Info 226  [08:39:56.271] Different program with same set of files
Info 227  [08:39:56.939] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 228  [08:39:56.976] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false structureIsReused:: Completely Elapsed: 36.876993998885155ms
Info 229  [08:39:56.976] Different program with same set of files
Info 230  [08:39:57.836] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 231  [08:39:57.875] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false structureIsReused:: Completely Elapsed: 38.45426700077951ms
Info 232  [08:39:57.875] Different program with same set of files
Info 233  [08:39:59.235] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 234  [08:39:59.275] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false structureIsReused:: Completely Elapsed: 40.25771100074053ms
Info 235  [08:39:59.275] Different program with same set of files
Info 236  [08:39:59.332] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 237  [08:39:59.372] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false structureIsReused:: Completely Elapsed: 40.40832299925387ms
Info 238  [08:39:59.372] Different program with same set of files
Info 239  [08:40:00.015] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 240  [08:40:00.053] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false structureIsReused:: Completely Elapsed: 37.83311099931598ms
Info 241  [08:40:00.053] Different program with same set of files
Info 242  [08:40:00.199] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 243  [08:40:00.238] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 39.26182200014591ms
Info 244  [08:40:00.238] Different program with same set of files
Info 245  [08:40:00.436] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 246  [08:40:00.470] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 34.10301600024104ms
Info 247  [08:40:00.471] Different program with same set of files
Info 248  [08:40:00.940] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 249  [08:40:00.985] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false structureIsReused:: Completely Elapsed: 44.684666000306606ms
Info 250  [08:40:00.985] Different program with same set of files
Info 251  [08:40:01.338] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 252  [08:40:01.377] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 38.37311900034547ms
Info 253  [08:40:01.377] Different program with same set of files
Info 254  [08:40:02.305] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 255  [08:40:02.343] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 37.566568998619914ms
Info 256  [08:40:02.343] Different program with same set of files
Info 257  [08:40:02.583] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 258  [08:40:02.616] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 33.68178500048816ms
Info 259  [08:40:02.617] Different program with same set of files
Info 260  [08:40:03.117] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 261  [08:40:03.149] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 32.49163500033319ms
Info 262  [08:40:03.149] Different program with same set of files
Info 263  [08:40:03.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 264  [08:40:03.789] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 60.78056799992919ms
Info 265  [08:40:03.789] Different program with same set of files
Info 266  [08:40:04.299] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 267  [08:40:04.333] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 33.67805200070143ms
Info 268  [08:40:04.333] Different program with same set of files
Info 269  [08:40:04.849] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 270  [08:40:04.881] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 31.742722999304533ms
Info 271  [08:40:04.881] Different program with same set of files
Info 272  [08:40:05.210] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 273  [08:40:05.249] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 38.72875100001693ms
Info 274  [08:40:05.249] Different program with same set of files
Info 275  [08:40:05.250] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 276  [08:40:05.291] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 41.21792799979448ms
Info 277  [08:40:05.291] Different program with same set of files
Info 278  [08:40:06.005] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
